Word 1	Word 2	Count	perMillion
account	of 	12347	57.334980307382
without	a 	12331	57.260682122810
released	a 	12326	57.237463940131
mentioned	in 	12310	57.163165755558
San	Diego 	12310	57.163165755558
go	to 	12306	57.144591209415
given	a 	12290	57.070293024842
family	of 	12233	56.805605742302
As	with 	12231	56.796318469231
do	so 	12225	56.768456650016
works	of 	12208	56.689514828908
Second	World 	12202	56.661653009693
will	not 	12199	56.647722100086
seat	of 	12191	56.610573007799
result	in 	12185	56.582711188585
days	later 	12174	56.531631186691
Catholic	Church 	12145	56.396965727153
issue	of 	12145	56.396965727153
several	years 	12118	56.271587540687
founded	by 	12114	56.253012994544
appear	in 	12108	56.225151175329
city	was 	12095	56.164783900364
later	that 	12080	56.095129352327
formed	the 	12079	56.090485715791
body	of 	12065	56.025474804290
her	own 	12063	56.016187531218
men	and 	12009	55.765431158286
post	office 	12009	55.765431158286
under	a 	11997	55.709707519856
town	was 	11960	55.537892968032
Grand	Prix 	11950	55.491456602674
author	of 	11937	55.431089327709
given	by 	11927	55.384652962351
service	in 	11925	55.375365689280
surrounded	by 	11923	55.366078416208
purpose	of 	11904	55.277849322028
name	to 	11882	55.175689318241
method	of 	11863	55.087460224061
several	other 	11845	55.003874766416
charge	of 	11841	54.985300220273
often	used 	11837	54.966725674130
support	the 	11836	54.962082037594
states	of 	11833	54.948151127987
government	and 	11829	54.929576581844
would	later 	11817	54.873852943414
contact	with 	11811	54.845991124200
participate	in 	11782	54.711325664662
Center	for 	11771	54.660245662768
married	to 	11768	54.646314753161
War	and 	11759	54.604522024339
took	a 	11741	54.520936566694
advantage	of 	11739	54.511649293623
effort	to 	11719	54.418776562907
million	in 	11709	54.372340197549
apart	from 	11699	54.325903832191
leaving	the 	11683	54.251605647619
Since	then 	11670	54.191238372653
existence	of 	11659	54.140158370760
influence	of 	11658	54.135514734224
into	two 	11628	53.996205638150
onto	the 	11624	53.977631092007
buried	in 	11622	53.968343818936
into	an 	11609	53.907976543970
area	was 	11607	53.898689270899
referring	to 	11585	53.796529267111
equipped	with 	11561	53.685081990252
all	three 	11556	53.661863807574
suggests	that 	11534	53.559703803786
beyond	the 	11512	53.457543799999
attributed	to 	11508	53.438969253856
several	of 	11470	53.262511065496
limited	to 	11469	53.257867428960
lot	of 	11440	53.123201969422
accompanied	by 	11431	53.081409240600
her	father 	11430	53.076765604064
held	the 	11420	53.030329238706
war	in 	11409	52.979249236813
role	as 	11407	52.969961963741
played	the 	11400	52.937456507990
Note	that 	11398	52.928169234919
attack	on 	11380	52.844583777275
try	to 	11283	52.394151033303
been	in 	11277	52.366289214088
cause	of 	11268	52.324496485266
opportunity	to 	11268	52.324496485266
still	in 	11262	52.296634666052
video	game 	11229	52.143394660371
making	the 	11218	52.092314658477
available	for 	11201	52.013372837369
class	of 	11193	51.976223745082
rights	to 	11184	51.934431016260
than	one 	11184	51.934431016260
promoted	to 	11178	51.906569197045
recorded	in 	11177	51.901925560510
though	it 	11154	51.795121920186
graduated	from 	11145	51.753329191364
knowledge	of 	11137	51.716180099078
means	that 	11134	51.702249189471
St.	Louis 	11120	51.637238277970
England	and 	11109	51.586158276076
sold	to 	11108	51.581514639540
results	in 	11106	51.572227366469
risk	of 	11098	51.535078274182
settled	in 	11092	51.507216454968
this	area 	11081	51.456136453074
degree	of 	11059	51.353976449287
signed	a 	11052	51.321470993536
sought	to 	11049	51.307540083929
Society	of 	11038	51.256460082035
degree	in 	11033	51.233241899356
started	in 	11023	51.186805533998
died	on 	11013	51.140369168640
life	in 	10999	51.075358257139
held	at 	10996	51.061427347532
I	am 	10991	51.038209164853
revealed	that 	10968	50.931405524530
before	being 	10964	50.912830978387
created	the 	10957	50.880325522636
called	for 	10954	50.866394613029
record	of 	10940	50.801383701528
some	time 	10932	50.764234609241
back	in 	10928	50.745660063098
over	time 	10927	50.741016426562
all	time 	10912	50.671361878526
pair	of 	10910	50.662074605454
College	in 	10907	50.648143695847
how	the 	10905	50.638856422775
direction	of 	10900	50.615638240096
commander	of 	10873	50.490260053630
working	on 	10857	50.415961869057
house	in 	10848	50.374169140235
Europe	and 	10845	50.360238230628
ahead	of 	10844	50.355594594092
present	in 	10843	50.350950957556
party	in 	10832	50.299870955663
local	government 	10827	50.276652772984
numbers	of 	10824	50.262721863376
work	with 	10808	50.188423678804
three	of 	10804	50.169849132660
town	is 	10802	50.160561859589
provide	a 	10772	50.021252763515
favor	of 	10770	50.011965490444
use	a 	10766	49.993390944300
starred	in 	10738	49.863369121298
wrote	the 	10726	49.807645482869
make	it 	10724	49.798358209797
winning	the 	10715	49.756565480975
attempting	to 	10714	49.751921844439
just	as 	10712	49.742634571368
Democratic	Party 	10706	49.714772752153
died	of 	10697	49.672980023331
been	found 	10683	49.607969111830
developed	a 	10673	49.561532746472
County	of 	10670	49.547601836865
States	in 	10650	49.454729106149
work	was 	10640	49.408292740791
River	and 	10632	49.371143648505
home	in 	10627	49.347925465826
Major	League 	10620	49.315420010075
station	in 	10615	49.292201827396
armed	forces 	10609	49.264340008182
This	has 	10597	49.208616369752
father	of 	10584	49.148249094787
once	the 	10582	49.138961821715
out	that 	10548	48.981078179499
all	over 	10545	48.967147269891
government	in 	10544	48.962503633355
per	year 	10538	48.934641814141
far	as 	10517	48.837125446889
published	a 	10516	48.832481810353
could	have 	10512	48.813907264210
established	the 	10511	48.809263627674
established	a 	10510	48.804619991139
state	and 	10504	48.776758171924
combined	with 	10485	48.688529077744
piece	of 	10483	48.679241804672
planned	to 	10468	48.609587256635
power	to 	10449	48.521358162455
these	two 	10443	48.493496343241
east	and 	10434	48.451703614419
engaged	in 	10426	48.414554522132
decision	to 	10419	48.382049066382
Bishop	of 	10415	48.363474520239
quality	of 	10411	48.344899974096
wrote	that 	10405	48.317038154881
held	on 	10404	48.312394518345
available	to 	10396	48.275245426059
average	of 	10390	48.247383606844
grew	up 	10390	48.247383606844
system	is 	10390	48.247383606844
later	became 	10383	48.214878151093
killed	in 	10381	48.205590878022
took	part 	10377	48.187016331879
open	to 	10361	48.112718147306
this	point 	10352	48.070925418484
while	he 	10351	48.066281781948
same	name 	10349	48.056994508877
saying	that 	10318	47.913041776267
treatment	of 	10318	47.913041776267
attended	the 	10313	47.889823593588
first	and 	10296	47.810881772480
would	become 	10295	47.806238135944
about	his 	10291	47.787663589801
such	that 	10285	47.759801770586
uses	the 	10271	47.694790859085
should	not 	10268	47.680859949478
leads	to 	10266	47.671572676406
mayor	of 	10247	47.583343582226
now	known 	10242	47.560125399547
name	for 	10234	47.522976307261
none	of 	10218	47.448678122688
I	have 	10212	47.420816303474
toward	the 	10212	47.420816303474
worked	with 	10204	47.383667211187
we	have 	10189	47.314012663150
commonly	used 	10187	47.304725390079
New	Orleans 	10147	47.118979928647
structure	of 	10143	47.100405382504
early	as 	10141	47.091118109433
science	and 	10139	47.081830836361
team	in 	10139	47.081830836361
described	by 	10131	47.044681744075
schools	in 	10129	47.035394471003
becoming	the 	10117	46.979670832574
corner	of 	10109	46.942521740287
rank	of 	10108	46.937878103752
Football	League 	10104	46.919303557608
effect	of 	10101	46.905372648001
though	he 	10090	46.854292646107
South	Wales 	10077	46.793925371142
built	on 	10064	46.733558096177
adjacent	to 	10058	46.705696276962
removed	from 	10043	46.636041728925
area	in 	10030	46.575674453960
Communist	Party 	10030	46.575674453960
even	if 	10018	46.519950815531
among	others 	10009	46.478158086708
point	in 	10006	46.464227177101
built	a 	10005	46.459583540565
common	in 	10004	46.454939904030
one	year 	9988	46.380641719457
addition	of 	9968	46.287768988741
Northern	Ireland 	9965	46.273838079134
equivalent	to 	9963	46.264550806062
contrast	to 	9962	46.259907169526
station	is 	9938	46.148459892667
during	which 	9937	46.143816256132
described	the 	9920	46.064874435023
efforts	to 	9917	46.050943525416
includes	a 	9915	46.041656252344
characterized	by 	9912	46.027725342737
produced	in 	9912	46.027725342737
this	case 	9911	46.023081706201
formed	a 	9899	45.967358067772
takes	place 	9897	45.958070794700
whether	the 	9890	45.925565338950
formed	by 	9881	45.883772610128
ended	in 	9876	45.860554427449
released	by 	9875	45.855910790913
both	sides 	9867	45.818761698627
converted	to 	9865	45.809474425555
leave	the 	9858	45.776968969804
opposition	to 	9852	45.749107150590
Puerto	Rico 	9851	45.744463514054
speed	of 	9844	45.711958058303
opened	on 	9842	45.702670785232
almost	all 	9832	45.656234419874
play	in 	9830	45.646947146802
than	in 	9828	45.637659873731
reign	of 	9821	45.605154417980
company	was 	9818	45.591223508373
several	times 	9816	45.581936235301
ranging	from 	9815	45.577292598765
Hong	Kong 	9802	45.516925323800
include	a 	9802	45.516925323800
number	one 	9792	45.470488958442
now	a 	9788	45.451914412299
different	from 	9785	45.437983502692
some	cases 	9782	45.424052593084
taken	to 	9762	45.331179862369
least	one 	9761	45.326536225833
remainder	of 	9754	45.294030770082
active	in 	9746	45.256881677796
practice	of 	9746	45.256881677796
system	was 	9744	45.247594404725
came	in 	9736	45.210445312438
every	year 	9723	45.150078037473
stating	that 	9721	45.140790764401
says	that 	9709	45.085067125972
groups	of 	9704	45.061848943293
Prince	of 	9699	45.038630760614
met	with 	9695	45.020056214471
run	by 	9680	44.950401666434
starting	in 	9674	44.922539847219
reduce	the 	9673	44.917896210684
Army	of 	9672	44.913252574148
before	he 	9670	44.903965301076
equal	to 	9662	44.866816208790
before	his 	9659	44.852885299182
General	of 	9658	44.848241662647
there	have 	9644	44.783230751146
necessary	to 	9620	44.671783474287
importance	of 	9618	44.662496201215
France	and 	9616	44.653208928144
studio	album 	9574	44.458176193640
found	to 	9563	44.407096191747
portions	of 	9556	44.374590735996
analysis	of 	9546	44.328154370638
supported	the 	9544	44.318867097567
allow	the 	9542	44.309579824495
Master	of 	9537	44.286361641816
defined	as 	9520	44.207419820708
becoming	a 	9514	44.179558001493
basis	for 	9511	44.165627091886
regardless	of 	9504	44.133121636135
particularly	in 	9483	44.035605268884
build	a 	9472	43.984525266990
Arts	and 	9462	43.938088901632
relationship	between 	9462	43.938088901632
next	day 	9458	43.919514355489
arrival	of 	9447	43.868434353595
definition	of 	9445	43.859147080524
taken	from 	9441	43.840572534381
New	England 	9439	43.831285261309
people	to 	9434	43.808067078630
take	place 	9412	43.705907074843
federal	government 	9399	43.645539799877
cover	of 	9392	43.613034344127
exception	of 	9392	43.613034344127
among	other 	9369	43.506230703804
area	and 	9362	43.473725248053
serving	as 	9358	43.455150701910
father	was 	9353	43.431932519231
concluded	that 	9352	43.427288882695
three	times 	9337	43.357634334659
origin	of 	9326	43.306554332765
two	or 	9326	43.306554332765
Unlike	the 	9316	43.260117967407
meant	that 	9308	43.222968875121
community	of 	9299	43.181176146299
replaced	with 	9282	43.102234325190
approach	to 	9270	43.046510686761
Park	in 	9260	43.000074321403
education	and 	9254	42.972212502188
research	and 	9248	42.944350682973
performed	by 	9247	42.939707046438
appear	to 	9237	42.893270681080
found	on 	9218	42.805041586900
regarding	the 	9213	42.781823404221
First	World 	9212	42.777179767685
we	are 	9212	42.777179767685
company	in 	9204	42.740030675399
later	the 	9202	42.730743402327
keep	the 	9196	42.702881583112
West	Coast 	9187	42.661088854290
merged	with 	9178	42.619296125468
building	was 	9174	42.600721579325
River	in 	9170	42.582147033182
opening	of 	9166	42.563572487039
remains	of 	9156	42.517136121681
occurred	in 	9154	42.507848848609
long	as 	9150	42.489274302466
ten	years 	9145	42.466056119787
image	of 	9144	42.461412483251
show	that 	9140	42.442837937108
career	in 	9099	42.252448839141
place	on 	9089	42.206012473783
service	to 	9089	42.206012473783
developed	in 	9086	42.192081564176
known	in 	9085	42.187437927640
months	of 	9076	42.145645198818
both	in 	9072	42.127070652675
growth	of 	9072	42.127070652675
reach	the 	9058	42.062059741173
lost	the 	9057	42.057416104638
influence	on 	9054	42.043485195030
long	and 	9054	42.043485195030
began	a 	9034	41.950612464315
South	Carolina 	9031	41.936681554707
released	the 	9029	41.927394281636
amounts	of 	9027	41.918107008564
names	of 	9027	41.918107008564
law	of 	9013	41.853096097063
rise	to 	9005	41.815947004777
consist	of 	9004	41.811303368241
features	a 	8997	41.778797912490
contract	with 	8992	41.755579729811
move	to 	8992	41.755579729811
until	it 	8979	41.695212454846
character	of 	8966	41.634845179881
services	to 	8956	41.588408814523
design	of 	8953	41.574477904916
tries	to 	8936	41.495536083807
popular	in 	8913	41.388732443484
series	was 	8908	41.365514260805
st	century 	8904	41.346939714662
named	in 	8898	41.319077895447
felt	that 	8886	41.263354257018
anniversary	of 	8875	41.212274255124
Elementary	School 	8875	41.212274255124
help	of 	8873	41.202986982053
occupied	by 	8868	41.179768799374
became	part 	8856	41.124045160944
Native	American 	8855	41.119401524408
Middle	East 	8854	41.114757887873
town	and 	8852	41.105470614801
provides	a 	8837	41.035816066764
one	can 	8834	41.021885157157
over	to 	8834	41.021885157157
placed	on 	8833	41.017241520621
British	Columbia 	8830	41.003310611014
just	a 	8827	40.989379701406
creating	a 	8822	40.966161518727
round	of 	8810	40.910437880298
year	later 	8806	40.891863334155
world	of 	8802	40.873288788012
found	the 	8792	40.826852422654
enter	the 	8791	40.822208786118
wide	range 	8791	40.822208786118
County	is 	8787	40.803634239975
port	of 	8787	40.803634239975
worked	on 	8784	40.789703330367
possibility	of 	8778	40.761841511153
behalf	of 	8770	40.724692418866
This	can 	8756	40.659681507365
Middle	Ages 	8748	40.622532415079
contains	a 	8745	40.608601505472
described	in 	8740	40.585383322793
After	this 	8739	40.580739686257
performance	of 	8727	40.525016047827
face	of 	8721	40.497154228613
even	more 	8718	40.483223319005
will	have 	8709	40.441430590183
expansion	of 	8704	40.418212407504
proved	to 	8704	40.418212407504
come	from 	8703	40.413568770969
people	were 	8684	40.325339676789
same	as 	8680	40.306765130645
year	and 	8676	40.288190584502
two	days 	8673	40.274259674895
height	of 	8668	40.251041492216
rock	band 	8648	40.158168761500
famous	for 	8640	40.121019669214
higher	education 	8635	40.097801486535
tradition	of 	8635	40.097801486535
absence	of 	8623	40.042077848105
